"identifier"	"chemical_formula"	"description"	"mass_to_charge"	"fragmentation"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"modifications"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"Ex1-Col0-48h-Ag-1"	"Ex1-Col0-48h-Ag-2"	"Ex1-Col0-48h-Ag-3"	"Ex1-Col0-48h-Ag-4"	"Ex1-cyp79-48h-Ag-1"	"Ex1-cyp79-48h-Ag-2"	"Ex1-cyp79-48h-Ag-3"	"Ex1-cyp79-48h-Ag-4"	"Ex2-Col0-48h-Ag-1"	"Ex2-Col0-48h-Ag-2"	"Ex2-Col0-48h-Ag-3"	"Ex2-Col0-48h-Ag-4"	"Ex2-cyp79-48h-Ag-1"	"Ex2-cyp79-48h-Ag-2"	"Ex2-cyp79-48h-Ag-3"	"Ex2-cyp79-48h-Ag-4"
""	""	""	" 349.23604"	""	" 1"	" 787.53600"	""	""	""	""	""	""	""	""	""	""	""	""	"   9731.5447"	"   9705.7380"	"   9325.5531"	"   8992.1027"	"  46653.4332"	"  45890.2219"	"  41558.9336"	"  43063.6411"	"  36896.0137"	"  13222.2467"	"   8870.5787"	"  36370.9330"	"  10471.2449"	"   6239.3040"	"   9756.3896"	"   6620.7020"
""	""	""	" 349.16797"	""	""	" 357.64500"	""	""	""	""	""	""	""	""	""	""	""	""	"  10358.2840"	"   8890.5685"	"  11768.1288"	"  10068.4882"	"   5523.9583"	"   4691.2896"	"  11958.1022"	"  14318.9862"	"  51537.6395"	"  50645.8995"	"  50841.1099"	"  52258.8688"	"   2878.8367"	"  61149.4574"	"  58888.4696"	"  60874.3627"
""	""	""	" 349.23706"	""	""	"1012.50600"	""	""	""	""	""	""	""	""	""	""	""	""	"  25212.0729"	"  23456.6726"	"  20806.3367"	"  22733.3460"	" 113217.7268"	"  89954.7554"	" 105629.5077"	"  89505.9002"	"  72646.6114"	"  42170.4720"	"  38439.4423"	"  73636.2014"	"  26157.6309"	"  25704.9532"	"  25511.8432"	"  24061.3980"
""	""	""	" 349.17387"	""	""	" 878.19000"	""	""	""	""	""	""	""	""	""	""	""	""	"   6312.8986"	"   6415.1880"	"   5941.1753"	"   6092.6230"	"  17653.3354"	"   3795.0624"	"   1787.1323"	"   2678.5703"	"   3979.3748"	"   4043.0769"	"   6851.8400"	"   3500.0256"	"   3538.6650"	"   3448.5165"	"   2366.0055"	"   2885.2740"
""	""	""	" 349.22106"	""	""	" 306.48450"	""	""	""	""	""	""	""	""	""	""	""	""	"    678.2346"	"   1527.4945"	"   1627.1100"	"   1077.8182"	"    432.5446"	"   2374.2127"	"   1880.1230"	"   2068.2291"	"   2630.0215"	"   3175.5395"	"   2503.7317"	"   2823.8135"	"   4245.0055"	"   4617.2762"	"   3057.0991"	"   4435.5923"
""	""	""	" 349.63001"	""	""	" 586.14300"	""	""	""	""	""	""	""	""	""	""	""	""	"   6428.3133"	"   6438.1569"	"   5359.8352"	"   6186.9706"	"  12848.6398"	"   9671.7985"	"  12476.2696"	"   9891.3577"	"  12386.7629"	"  16185.2131"	"  13977.8007"	"  11781.3994"	"  22632.3871"	"  23002.0642"	"  23361.6845"	"  21959.9677"
""	""	""	" 349.94214"	""	""	"  20.79801"	""	""	""	""	""	""	""	""	""	""	""	""	"   5767.2025"	"   6100.4584"	"   4840.3417"	"   5154.8795"	"   6198.3945"	"   6573.8595"	"   5097.5096"	"   5934.1564"	"   6188.9527"	"   5416.6534"	"   5961.3272"	"   6261.5571"	"   5757.0963"	"   5893.7988"	"   5352.6368"	"   5012.4951"
""	""	""	" 350.05761"	""	" 1"	" 329.97690"	""	""	""	""	""	""	""	""	""	""	""	""	"  13687.9964"	"  13452.5282"	"  14010.6053"	"  14209.6900"	"  13817.4218"	"  12752.9470"	"  12831.3890"	"  13651.0299"	"  12882.1090"	"  12588.3306"	"  13534.9873"	"  13301.9027"	"   9469.1260"	"   9072.4213"	"   9767.0536"	"   9801.2571"
""	""	""	" 350.09134"	""	""	" 450.39300"	""	""	""	""	""	""	""	""	""	""	""	""	"  27579.8784"	"  27833.7345"	"  29123.0960"	"  24827.0174"	"  18705.3342"	"  28340.0378"	"  27275.2027"	"  29030.0992"	"  25592.8693"	"  22922.9164"	"  20603.3752"	"  20276.4122"	"  21150.4576"	"  21915.4212"	"  26971.5632"	"  17706.2496"
""	""	""	" 350.26607"	""	""	"1070.38800"	""	""	""	""	""	""	""	""	""	""	""	""	"  43921.7535"	"  43594.7490"	"  41616.8710"	"  43036.0374"	"  45016.6065"	"  43555.0065"	"  42620.1213"	"  42782.0200"	"  44470.0219"	"  44481.1760"	"  42375.8392"	"  43655.0056"	"  44426.2413"	"  44736.8072"	"  45461.6008"	"  43396.0064"
""	""	""	" 350.26613"	""	""	"1052.56800"	""	""	""	""	""	""	""	""	""	""	""	""	"  87228.0360"	"  84923.6209"	"  81219.7049"	"  86690.5603"	"  87122.3734"	"  81972.3939"	"  84153.0505"	"  79341.0802"	"  80831.2291"	"  80822.8800"	"  77637.4869"	"  75486.7652"	"  78630.2049"	"  78912.9833"	"  77574.0049"	"  83482.9528"
""	""	""	" 350.19558"	""	""	" 655.00800"	""	""	""	""	""	""	""	""	""	""	""	""	"   3067.5340"	"   3712.2096"	"   3172.1308"	"   3736.7619"	"   6731.7607"	"  10007.9514"	"  10519.0647"	"   9970.9286"	"   6030.7391"	"   6544.4545"	"   5593.3495"	"   6591.8449"	"   5921.4672"	"   5276.7099"	"   5443.9005"	"   4672.2086"
""	""	""	" 350.23939"	""	" 1"	" 787.60500"	""	""	""	""	""	""	""	""	""	""	""	""	"   1380.6750"	"   1796.4342"	"   1419.4012"	"   1199.1668"	"  10333.9566"	"   9497.8848"	"   9720.2400"	"   9657.3981"	"   8917.9560"	"   3121.7207"	"   1817.4397"	"   7817.6372"	"   1674.8111"	"    916.6335"	"   3048.7136"	"    600.4252"
""	""	""	" 350.23955"	""	""	" 858.15600"	""	""	""	""	""	""	""	""	""	""	""	""	"   1911.7612"	"    934.2832"	"   1394.8100"	"   1537.3480"	"   6883.8233"	"   6855.3318"	"   7051.9623"	"   6877.6853"	"   6240.4533"	"   2430.0236"	"   1742.2664"	"   4924.3410"	"   1247.1704"	"    522.3768"	"    413.0992"	"    498.8812"
""	""	""	" 350.62208"	""	""	" 384.85500"	""	""	""	""	""	""	""	""	""	""	""	""	"   3381.3003"	"   3066.2496"	"   3046.2071"	"   1921.3186"	"      0.0000"	"    962.4281"	"    428.3078"	"    558.7512"	"   2718.2119"	"   2313.8160"	"   2384.8608"	"   2753.4604"	"   1384.1150"	"   1549.3400"	"   1604.1849"	"   1409.9600"
""	""	""	" 350.94132"	""	" 2"	"  20.71902"	""	""	""	""	""	""	""	""	""	""	""	""	"   5738.2470"	"   4862.6204"	"   5120.8095"	"   4216.4467"	"   6444.8738"	"   6132.6900"	"   5293.2921"	"   6744.7658"	"   6155.9227"	"   5498.3437"	"   6106.8528"	"   7165.9784"	"   6701.1870"	"   5845.3152"	"   5819.6260"	"   6224.4709"
""	""	""	" 351.10771"	""	" 1"	" 561.04680"	""	""	""	""	""	""	""	""	""	""	""	""	"  48834.7349"	"  48154.3654"	"  47539.9936"	"  49650.3505"	"  45215.1109"	"  43824.1080"	"  44774.6593"	"  41781.1219"	"  41209.6266"	"  44152.3167"	"  38867.4858"	"  41002.0368"	"  42090.4776"	"  42696.4452"	"  41648.7930"	"  43727.3261"
""	""	""	" 351.10490"	""	""	" 207.36300"	""	""	""	""	""	""	""	""	""	""	""	""	"  52010.7552"	"  51329.4634"	"  51044.3254"	"  52086.1200"	"  74101.6807"	"  69919.2075"	"  74906.2708"	"  72907.9833"	"  51579.4893"	"  52729.6497"	"  52180.0860"	"  51409.7934"	"  70500.3692"	"  70115.9978"	"  70824.1186"	"  70820.9648"
""	""	""	" 351.10492"	""	""	"  55.64751"	""	""	""	""	""	""	""	""	""	""	""	""	"  39103.2902"	"  40083.1959"	"  39137.6517"	"  39508.9666"	"  46668.3834"	"  48603.3671"	"  47894.7208"	"  42584.5857"	" 215552.4472"	" 219365.4574"	" 214045.5191"	" 204900.1738"	" 218572.4915"	" 230459.5869"	" 209668.8863"	" 220146.5094"
""	""	""	" 351.10784"	""	""	" 433.68480"	""	""	""	""	""	""	""	""	""	""	""	""	"   3373.7776"	"   4302.0538"	"   4715.9669"	"   4105.7168"	"   3943.5436"	"   4611.1288"	"   1801.2261"	"   5319.2197"	"  19075.7783"	"  20058.1514"	"  19454.6714"	"  19388.7832"	"  25124.4313"	"  24480.7147"	"  24278.3076"	"  25564.1783"
""	""	""	" 351.09280"	""	""	" 355.45800"	""	""	""	""	""	""	""	""	""	""	""	""	"    611.6097"	"    615.4780"	"   1215.1364"	"    523.3708"	"    580.6251"	"    953.8459"	"   1367.1567"	"   1537.8745"	"  25875.5367"	"  27711.2785"	"  27933.1694"	"  25031.2041"	"  31779.7726"	"  35603.7027"	"  32541.1334"	"  32212.0197"
""	""	""	" 351.14057"	""	" 2"	" 647.72400"	""	""	""	""	""	""	""	""	""	""	""	""	"   3890.4629"	"   5221.5170"	"   4057.8127"	"   4356.4834"	"  19665.4582"	"  18921.0872"	"  18286.2853"	"  18296.7326"	"  13013.3952"	"   9096.0794"	"   5025.8827"	"  11464.3058"	"   6939.4625"	"   5214.1092"	"   6759.3173"	"   4766.9450"
""	""	""	" 351.25173"	""	" 1"	" 950.19600"	""	""	""	""	""	""	""	""	""	""	""	""	"  23882.5955"	"  23675.1930"	"  24282.7567"	"  24489.9277"	"   9389.2191"	"   9614.0294"	"  10689.4844"	"   9821.4069"	"  12337.0205"	"  16401.5427"	"  24832.0800"	"  12642.9420"	"   9324.0076"	"  11522.5747"	"   9633.6665"	"  11690.0611"
""	""	""	" 351.24761"	""	""	" 878.20500"	""	""	""	""	""	""	""	""	""	""	""	""	"   6374.6136"	"   6978.7093"	"   7718.0833"	"   7301.6495"	"   3305.0743"	"   2630.7448"	"   2056.3600"	"   2256.5664"	"   3319.8376"	"   5012.0236"	"   5940.4784"	"   3893.5035"	"   3081.3832"	"   4329.7009"	"   1878.3336"	"   3877.5784"
""	""	""	" 351.15562"	""	""	" 349.39380"	""	""	""	""	""	""	""	""	""	""	""	""	"  36618.7972"	"  33485.2934"	"  37458.3862"	"  34899.6385"	"  22722.8866"	"  51579.9862"	"  37118.6965"	"  51242.9641"	"  35097.5478"	"  30781.6787"	"  35957.1130"	"  38221.6221"	"  30499.2478"	"  34393.6429"	"  30554.8882"	"   6634.2220"
""	""	""	" 351.28601"	""	""	"1038.42900"	""	""	""	""	""	""	""	""	""	""	""	""	"  43053.3746"	"  42072.6327"	"  41037.0685"	"  36473.5715"	"  64357.9762"	"  50540.9010"	"  58986.8137"	"  47307.2066"	"  51608.9580"	"  51223.6244"	"  48080.2488"	"  45009.8154"	"  40477.3500"	"  41505.2560"	"  39513.7553"	"  38133.4140"
""	""	""	" 351.28170"	""	""	"1015.51800"	""	""	""	""	""	""	""	""	""	""	""	""	"   5633.8004"	"   5829.5326"	"   4737.3084"	"   5100.8596"	"   3992.0760"	"   2985.2233"	"   4510.7244"	"   2719.7846"	"   5919.9274"	"   6347.3950"	"   6066.9738"	"   5338.8876"	"   2788.7531"	"   3431.3067"	"   2404.4733"	"   2554.2000"
""	""	""	" 351.44599"	""	" 2"	"  20.61351"	""	""	""	""	""	""	""	""	""	""	""	""	"   1645.8063"	"   2614.4910"	"   2119.0386"	"   1266.8552"	"   2980.1586"	"   3178.4658"	"   1946.5288"	"   2530.5328"	"   2671.0022"	"   1966.7677"	"   2315.2567"	"   2288.6276"	"   2767.0170"	"   2064.2775"	"   1767.5175"	"   1544.9786"
""	""	""	" 351.64107"	""	" 2"	" 647.63100"	""	""	""	""	""	""	""	""	""	""	""	""	"    701.8912"	"    403.1496"	"    148.8656"	"    465.1208"	"   6083.9033"	"   5292.6997"	"   5765.7515"	"   5288.3026"	"   3503.3936"	"   2372.7268"	"    667.8744"	"   3153.6814"	"   1182.8416"	"   1240.4344"	"   1442.8512"	"   1242.7920"
""	""	""	" 351.94579"	""	" 2"	"  20.88000"	""	""	""	""	""	""	""	""	""	""	""	""	"   3340.4067"	"   1556.0887"	"   1894.6752"	"   2012.9122"	"   2671.8131"	"   2708.2319"	"   2628.3337"	"   3043.8033"	"   2839.0742"	"   2379.4045"	"   1861.7851"	"   2957.8148"	"   3002.8690"	"   2400.3867"	"   2335.8756"	"   3238.7654"
""	""	""	" 352.12035"	""	" 2"	" 673.48200"	""	""	""	""	""	""	""	""	""	""	""	""	"  35155.0700"	"  35923.7492"	"  34823.8676"	"  36520.3152"	"  91866.4693"	"  72612.1811"	"  85590.8597"	"  75001.9368"	"  54031.8857"	"  76046.1737"	"  62724.4843"	"  52646.0554"	" 152226.8640"	" 162860.4800"	" 149811.8160"	" 159470.7584"
""	""	""	" 352.11173"	""	" 1"	" 561.23520"	""	""	""	""	""	""	""	""	""	""	""	""	"   9720.1156"	"   9592.9158"	"   9797.3429"	"   9936.5784"	"   8735.1097"	"   9020.7160"	"   9773.6579"	"   9445.7291"	"   9704.7277"	"   9383.9187"	"   8823.6259"	"   7878.5141"	"   9132.6688"	"   9317.9131"	"   8558.8674"	"   8632.9358"
""	""	""	" 352.25538"	""	" 1"	" 950.18100"	""	""	""	""	""	""	""	""	""	""	""	""	"   5075.8328"	"   5446.2567"	"   4652.8071"	"   5371.5167"	"   3548.8616"	"   1048.4584"	"   2692.5456"	"    878.0376"	"   2551.5185"	"   4218.5811"	"   5825.0728"	"   2210.6832"	"   1930.4247"	"   3075.4338"	"   1127.9432"	"   2803.4593"
""	""	""	" 352.44416"	""	""	"  20.26302"	""	""	""	""	""	""	""	""	""	""	""	""	"   2063.1593"	"   2464.0767"	"   1737.3965"	"   1512.0748"	"   2844.9293"	"   2184.4081"	"   1474.7961"	"   2022.8572"	"   1081.8814"	"   1904.3212"	"   2543.1800"	"   2565.7411"	"   1906.7968"	"   2148.2771"	"   1698.0790"	"   1847.0477"
""	""	""	" 352.62163"	""	" 2"	" 673.19400"	""	""	""	""	""	""	""	""	""	""	""	""	"  13704.3462"	"  12720.6341"	"  13959.3969"	"  13203.6095"	"  31785.4373"	"  29868.3538"	"  35535.6997"	"  26164.6070"	"  22021.1139"	"  30627.2158"	"  25955.7400"	"  21176.8605"	"  61469.3503"	"  63815.3545"	"  56464.5768"	"  61185.4456"
""	""	""	" 352.69357"	""	""	" 326.89920"	""	""	""	""	""	""	""	""	""	""	""	""	"   4373.1482"	"   4317.9574"	"   5006.1136"	"   4679.2530"	"   5702.6858"	"   4675.1395"	"   5812.9863"	"   4730.6928"	"   5470.9312"	"   5109.1710"	"   5493.2789"	"   5513.2710"	"  10812.2259"	"  12670.3951"	"   8973.8743"	"  13536.1991"
""	""	""	" 353.11993"	""	" 2"	" 296.55810"	""	""	""	""	""	""	""	""	""	""	""	""	"   1930.7376"	"  31944.9321"	"  30986.1295"	"  29148.8846"	"  36926.3639"	"  31841.3823"	"  35028.0867"	"  34161.5667"	"  40307.0648"	"  42317.5974"	"  38612.6557"	"  38940.4922"	"  63042.7486"	"  55460.0988"	"  58448.2124"	"  65782.3936"
""	""	""	" 353.12248"	""	""	" 452.89860"	""	""	""	""	""	""	""	""	""	""	""	""	"  37988.4738"	"  38509.1795"	"  38141.6821"	"  35664.7045"	"  49851.6680"	"  46122.2361"	"  49869.5226"	"  43472.4331"	"  52884.2277"	"  54549.5625"	"  53650.5186"	"  53442.4332"	"  55909.8104"	"  57300.9893"	"  57683.6942"	"  56129.1260"
""	""	""	" 353.07457"	""	""	" 603.17400"	""	""	""	""	""	""	""	""	""	""	""	""	"   3733.1077"	"   2420.6333"	"   3257.4086"	"   3517.6060"	"   3125.3380"	"   4333.8415"	"   2405.7420"	"   4294.7585"	"   6500.9277"	"   5813.0460"	"   6120.9814"	"   5816.9967"	"   4931.3210"	"   6051.7314"	"   5770.0919"	"   4708.6925"
""	""	""	" 353.09207"	""	" 2"	" 520.57560"	""	""	""	""	""	""	""	""	""	""	""	""	"   7696.6323"	"   7166.4805"	"   7609.8479"	"   7345.3309"	"  17154.6548"	"  17157.6636"	"  17915.0225"	"  15941.0429"	"   6803.0232"	"   9357.1459"	"   9530.0741"	"   7239.2473"	"  17009.4095"	"  17815.6302"	"  19207.9621"	"  17863.0296"
""	""	""	" 353.20957"	""	""	"1070.16300"	""	""	""	""	""	""	""	""	""	""	""	""	"  13641.4886"	"  14640.4851"	"  17797.6723"	"  18392.3198"	"  14753.3542"	"  16694.0007"	"  17222.2178"	"  20659.6125"	"  19090.0037"	"  20165.1757"	"  19629.1575"	"  20872.1022"	"  19392.3782"	"  20575.6123"	"  22214.6361"	"  21809.2770"
""	""	""	" 353.17061"	""	""	" 417.74640"	""	""	""	""	""	""	""	""	""	""	""	""	"  15014.4423"	"  14533.5251"	"  14736.2637"	"  14435.1171"	"  12442.0173"	"  13989.0583"	"  14459.4708"	"  13879.8505"	"  17340.1843"	"  18036.2220"	"  18588.2688"	"  17881.7617"	"  17602.4745"	"  19536.5471"	"  17725.6998"	"  19188.4292"
""	""	""	" 353.22952"	""	""	" 772.89000"	""	""	""	""	""	""	""	""	""	""	""	""	"  11448.4700"	"  11573.7482"	"  11626.9577"	"  11519.8839"	"  59971.7648"	"  56390.9277"	"  59697.9076"	"  53453.3918"	"  21101.7653"	"  16151.4128"	"  14960.6363"	"  17880.6726"	"  25613.3206"	"  25631.3629"	"  24288.8441"	"  25991.6608"
""	""	""	" 353.62166"	""	" 2"	" 296.19120"	""	""	""	""	""	""	""	""	""	""	""	""	"   9295.0064"	"  10267.4756"	"   9821.0880"	"   8752.1192"	"  10917.6210"	"   9982.7504"	"  10919.3928"	"  10848.2622"	"  12510.2376"	"  14228.2615"	"  13108.6873"	"  12657.5230"	"  19324.1932"	"  19922.4159"	"  18951.7360"	"  19692.4736"
""	""	""	" 353.59358"	""	" 2"	" 520.91220"	""	""	""	""	""	""	""	""	""	""	""	""	"   1617.7749"	"   2389.7627"	"   2227.5658"	"   2257.2797"	"   5561.7630"	"   6195.4690"	"   4981.6417"	"   5063.9142"	"   3008.6235"	"   2223.6580"	"   2935.3731"	"   1863.6931"	"   4679.8465"	"   6307.4865"	"   6182.1006"	"   5950.6647"
""	""	""	" 353.65520"	""	""	" 301.21200"	""	""	""	""	""	""	""	""	""	""	""	""	"   6661.1522"	"    562.8883"	"   1270.4769"	"   1276.4720"	"  11132.3482"	"   3615.0593"	"   3455.6096"	"   2487.7285"	"   4847.6499"	"   4430.0393"	"   4404.7190"	"   3662.4930"	"   6700.0546"	"   6519.0001"	"   7655.0932"	"   4470.4085"
""	""	""	" 354.13223"	""	" 2"	" 451.14720"	""	""	""	""	""	""	""	""	""	""	""	""	"  12532.1747"	"   8616.6912"	"  13129.3267"	"   7680.4745"	"  20926.7312"	"  14895.3443"	"  19480.0763"	"  15019.3358"	"  13809.1807"	"  14190.0903"	"  14037.2346"	"  13084.6800"	"  25600.2335"	"  21851.2955"	"  24461.1832"	"  21610.6932"
""	""	""	" 354.13575"	""	" 2"	" 498.27360"	""	""	""	""	""	""	""	""	""	""	""	""	"   8240.9633"	"  11057.1087"	"  11388.7991"	"  10888.6080"	"  29775.2248"	"  16688.2300"	"  29086.8378"	"  15079.9971"	"   8160.6640"	"   9281.1976"	"   9288.2704"	"   8046.0962"	"  34231.9949"	"  27331.1211"	"  35280.5116"	"  26990.0903"
""	""	""	" 354.11716"	""	""	" 340.76250"	""	""	""	""	""	""	""	""	""	""	""	""	"  25011.0861"	"  22704.2667"	"  25682.9813"	"  25130.7169"	"  31670.6433"	"  30918.1476"	"  31464.0259"	"  30422.3594"	"  30210.2119"	"  33414.2648"	"  31986.2650"	"  26681.3150"	"  44490.0837"	"  49132.5940"	"  44952.0587"	"  47934.2625"
""	""	""	" 354.11869"	""	""	" 305.94900"	""	""	""	""	""	""	""	""	""	""	""	""	"  27046.8368"	"  26381.7316"	"  27746.7843"	"  26624.0400"	"  24045.5972"	"  28515.8279"	"  30564.7057"	"  28861.1371"	"  29071.7877"	"  31568.7001"	"  30590.3700"	"   2964.5989"	"  35307.9835"	"  35456.1363"	"   7345.8164"	"   6695.1190"
""	""	""	" 354.19102"	""	" 1"	" 538.93500"	""	""	""	""	""	""	""	""	""	""	""	""	"  50947.7986"	"  50919.4764"	"  52798.3977"	"  54820.9130"	" 106511.3607"	" 104175.9448"	" 112752.9514"	" 104153.9162"	" 102785.3430"	" 112596.5983"	" 104539.5268"	" 104219.8804"	"  84815.0451"	"  88332.0660"	"  84809.1405"	"  87704.5287"
""	""	""	" 354.59611"	""	""	" 514.24290"	""	""	""	""	""	""	""	""	""	""	""	""	"  87860.2706"	"  84822.5350"	"  89901.8350"	"  84460.5300"	"  88668.9690"	"  91275.9097"	"  83243.7479"	"  83816.8699"	"  74424.5211"	"  73968.1680"	"  77705.5216"	"  67122.6418"	"  61549.0488"	"  63518.1941"	"  62093.4533"	"  62777.8333"
""	""	""	" 354.63729"	""	" 2"	" 498.23580"	""	""	""	""	""	""	""	""	""	""	""	""	"   3736.1224"	"   4365.8142"	"   3623.8973"	"   3331.2672"	"  11230.9328"	"   5887.4017"	"  11825.8355"	"   6204.1033"	"   2739.6708"	"   3041.1314"	"   2287.3699"	"   2036.5258"	"  13552.9890"	"   9933.5792"	"  13289.3758"	"   9807.9528"
""	""	""	" 354.57936"	""	""	" 367.55280"	""	""	""	""	""	""	""	""	""	""	""	""	"   2644.2963"	"   2938.2189"	"   2848.1345"	"   2766.9597"	"   5289.2428"	"   4777.0996"	"   5443.8600"	"   4973.8948"	"   2478.2055"	"   2473.0135"	"   3083.7664"	"   2585.3362"	"   4027.4640"	"   4027.7912"	"   3928.7941"	"   3854.8697"
""	""	""	" 354.63651"	""	" 2"	" 450.54120"	""	""	""	""	""	""	""	""	""	""	""	""	"   1891.4688"	"   1283.8816"	"   1687.6766"	"   1570.5756"	"   5218.1258"	"   2067.8067"	"   4913.6868"	"   3065.9129"	"   1437.6186"	"    563.3326"	"   1488.4128"	"    909.8298"	"   6513.3408"	"   3911.4695"	"   5329.1864"	"   4338.9494"
""	""	""	" 355.01140"	""	""	" 196.32960"	""	""	""	""	""	""	""	""	""	""	""	""	"   7582.0378"	"   9924.4856"	"   9223.9193"	"   9257.4086"	"   5703.9357"	"   9072.9107"	"   9948.4812"	"   9109.3580"	"   8190.5270"	"   8309.3524"	"   8210.9056"	"   7328.5711"	"   8816.5636"	"   9384.4581"	"  10073.5395"	"   4991.2141"
""	""	""	" 355.11788"	""	""	" 575.03700"	""	""	""	""	""	""	""	""	""	""	""	""	"  82790.4254"	"  79935.4384"	"  80609.2309"	"  76235.3920"	"  92079.3566"	"  84017.5169"	"  87909.1774"	"  84199.4293"	"  75556.8206"	"  80354.8425"	"  77302.5845"	"  80661.1239"	"  70491.9502"	"  72590.4050"	"  72174.4032"	"  71340.1074"
""	""	""	" 355.10343"	""	""	" 245.99880"	""	""	""	""	""	""	""	""	""	""	""	""	" 114615.2716"	" 108955.4914"	" 114204.4155"	" 117207.8329"	" 238349.0838"	" 217310.7641"	" 237924.7007"	" 230795.8160"	"  99983.0109"	" 102394.5401"	" 100346.5028"	" 101818.9644"	" 253547.7552"	" 256674.9300"	" 252544.2129"	" 252421.4017"
""	""	""	" 355.11902"	""	""	" 411.69000"	""	""	""	""	""	""	""	""	""	""	""	""	"  21225.1452"	"  21650.2668"	"  21182.0450"	"  22056.0216"	"  36615.8412"	"  33712.6097"	"  36079.0369"	"  35392.7618"	"  15970.1200"	"  16642.8313"	"  17437.0235"	"  17530.9672"	"  36155.1070"	"  34700.1049"	"  37160.4443"	"  36302.9606"
""	""	""	" 355.11341"	""	""	" 186.37620"	""	""	""	""	""	""	""	""	""	""	""	""	"  17882.4352"	"   9208.7655"	"  24640.6710"	"  11711.5050"	"  27922.2226"	"  26735.3143"	"  29012.0228"	"  26647.7010"	"  24913.1017"	"  27253.8545"	"  26343.2790"	"  26681.7128"	"  31511.1097"	"  32246.3241"	"  31737.3662"	"  32163.0528"
""	""	""	" 355.13621"	""	""	" 229.83240"	""	""	""	""	""	""	""	""	""	""	""	""	"   5903.2459"	"   5667.2986"	"   5767.3157"	"   5377.3481"	"   6447.4286"	"   5445.7119"	"   6190.4341"	"   6331.3053"	"  49771.0112"	"  53578.3008"	"  51095.7537"	"  47997.0243"	"  56009.3717"	"  58850.0681"	"  53295.2320"	"  59855.5442"
""	""	""	" 355.12906"	""	""	"  67.69170"	""	""	""	""	""	""	""	""	""	""	""	""	"   1493.9038"	"   1924.8415"	"   1133.3063"	"   1604.1189"	"   3149.4198"	"   2468.4775"	"   3704.4632"	"   3217.7007"	"   2370.6505"	"   2346.0720"	"   2388.1585"	"   2734.6149"	"   2590.1739"	"   2988.3786"	"   1934.1540"	"   1851.8724"
""	""	""	" 355.17484"	""	" 1"	" 777.78000"	""	""	""	""	""	""	""	""	""	""	""	""	"  72968.4846"	"  71721.8968"	"  72681.4400"	"  73447.6577"	" 127340.4924"	" 114521.0425"	" 127415.6437"	" 115303.6764"	" 115824.1728"	" 117943.6552"	" 115830.5720"	" 115064.0086"	"  77184.1192"	"  78394.5997"	"  76694.2869"	"  78083.1216"
""	""	""	" 355.17684"	""	" 1"	" 318.06630"	""	""	""	""	""	""	""	""	""	""	""	""	"  14857.2731"	"  14957.1573"	"  14368.6488"	"  14953.6593"	"  37897.8360"	"  34117.6520"	"  36822.6477"	"  34244.7537"	"  12659.4476"	"  15063.9146"	"  12630.8645"	"  13044.8531"	"  25637.1866"	"  25803.9320"	"  25095.5203"	"  27329.6462"
""	""	""	" 355.19368"	""	" 1"	" 538.88520"	""	""	""	""	""	""	""	""	""	""	""	""	"  13017.6228"	"  11935.8392"	"  13242.7118"	"  12437.2033"	"  24339.0906"	"  25270.7189"	"  26272.5495"	"  24163.9362"	"  22642.3936"	"  23819.8171"	"  21959.3600"	"  21830.7587"	"  17943.4040"	"  19204.9069"	"  19279.6239"	"  17846.3584"
""	""	""	" 355.17064"	""	""	" 371.63220"	""	""	""	""	""	""	""	""	""	""	""	""	"  26281.5601"	"  28263.1333"	"  29232.0900"	"  28265.9933"	"   9878.6236"	"  11977.6936"	"  10740.6312"	"  12084.8808"	"  16831.7066"	"  17299.5210"	"  17149.6153"	"  11463.7172"	"   3072.0513"	"   3886.4127"	"   3236.1675"	"   4106.3004"
""	""	""	" 355.28173"	""	" 1"	"1064.69700"	""	""	""	""	""	""	""	""	""	""	""	""	" 227135.9580"	" 218460.7563"	" 227943.4579"	" 206487.3548"	" 242263.0012"	" 233699.4093"	" 221080.9358"	" 212407.6736"	" 214253.2992"	" 229418.3337"	" 213508.2976"	" 201607.6711"	" 198734.6148"	" 204278.6270"	" 204860.5155"	" 210663.5838"
""	""	""	" 355.59138"	""	""	" 254.78280"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"    155.2516"	"    145.8128"	"      0.0000"	"   1485.2849"	"   1760.4969"	"   1459.4976"	"   1584.0396"	"   2322.2517"	"   2775.9809"	"   2447.1888"	"   3153.1235"
""	""	""	" 355.70841"	""	""	" 281.23440"	""	""	""	""	""	""	""	""	""	""	""	""	"   5842.4492"	"   5307.8595"	"   4128.4616"	"   4406.2059"	"   2710.5960"	"   2735.4406"	"   3771.4900"	"   2544.9298"	"   6316.7130"	"   5736.5079"	"   3949.4008"	"   6839.0540"	"   6655.3914"	"   7438.4815"	"   6058.5101"	"   7426.8667"
