"identifier"	"chemical_formula"	"description"	"mass_to_charge"	"fragmentation"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"modifications"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"Ex1-Col0-48h-Ag-1"	"Ex1-Col0-48h-Ag-2"	"Ex1-Col0-48h-Ag-3"	"Ex1-Col0-48h-Ag-4"	"Ex1-cyp79-48h-Ag-1"	"Ex1-cyp79-48h-Ag-2"	"Ex1-cyp79-48h-Ag-3"	"Ex1-cyp79-48h-Ag-4"	"Ex2-Col0-48h-Ag-1"	"Ex2-Col0-48h-Ag-2"	"Ex2-Col0-48h-Ag-3"	"Ex2-Col0-48h-Ag-4"	"Ex2-cyp79-48h-Ag-1"	"Ex2-cyp79-48h-Ag-2"	"Ex2-cyp79-48h-Ag-3"	"Ex2-cyp79-48h-Ag-4"
""	""	""	" 309.2055"	""	""	"882.84000"	""	""	""	""	""	""	""	""	""	""	""	""	"   1005.5186"	"   1382.9720"	"   1515.5811"	"   1014.9506"	"  33093.6188"	"  30082.0717"	"  32285.2610"	"  29310.6936"	"   1459.7867"	"   1899.4476"	"   1928.1600"	"   2273.8766"	"   9953.8867"	"   8077.8343"	"   8962.2055"	"   8796.1221"
""	""	""	" 309.1908"	""	" 1"	"378.28800"	""	""	""	""	""	""	""	""	""	""	""	""	"  18510.5011"	"  17924.4960"	"  18129.4086"	"  16518.5134"	"  22843.6367"	"  21605.4052"	"  22606.4653"	"  22248.7357"	" 119760.2202"	" 129317.3880"	" 124424.9191"	" 117772.6731"	" 128539.6883"	" 145359.3046"	" 132029.0129"	" 141173.6820"
""	""	""	" 309.5745"	""	" 2"	"404.14500"	""	""	""	""	""	""	""	""	""	""	""	""	"   3095.4983"	"   2868.8990"	"   3412.3097"	"   4161.0518"	"   3463.7257"	"   3924.1083"	"   3158.1773"	"   2358.3557"	"   2526.5391"	"   2313.8024"	"   2388.1585"	"   1975.8967"	"   2105.5638"	"   3036.7687"	"   3255.5379"	"   3530.3740"
""	""	""	" 309.6370"	""	" 2"	"704.85300"	""	""	""	""	""	""	""	""	""	""	""	""	"   1548.8520"	"   2958.6163"	"   2060.2846"	"   2396.5530"	"   1970.2800"	"   1527.7100"	"   1332.5267"	"   2237.5320"	"   3733.2105"	"   3816.9544"	"   3297.4465"	"   3075.7708"	"   2872.4271"	"   2711.5020"	"   3426.1878"	"   3436.6154"
""	""	""	" 310.0895"	""	" 1"	" 38.64750"	""	""	""	""	""	""	""	""	""	""	""	""	"   5270.9217"	"   3625.8368"	"   4321.7825"	"   3669.4811"	"   5218.9952"	"   7835.8358"	"   6736.0103"	"   7182.7282"	"  11648.5371"	"  12810.5598"	"  10312.6696"	"  10831.0541"	"  14733.7118"	"  15266.1500"	"  16025.8623"	"  13141.2624"
""	""	""	" 310.1395"	""	" 1"	" 92.10900"	""	""	""	""	""	""	""	""	""	""	""	""	"  21115.5479"	"  18523.8734"	"  19292.2406"	"  20375.3070"	"  35890.5954"	"  36921.4135"	"  37933.8214"	"  36916.2187"	"  17011.8102"	"  18595.1128"	"  17007.7703"	"  17979.4192"	"  38475.3712"	"  38841.8110"	"  37343.8929"	"  39813.7144"
""	""	""	" 310.1437"	""	""	"586.13190"	""	""	""	""	""	""	""	""	""	""	""	""	"  40165.4649"	"  36672.8136"	"  36520.5712"	"  37780.3763"	"  78114.2763"	"  60240.1176"	"  75656.7308"	"  58620.4297"	"  70643.8690"	" 104155.5127"	"  88340.3010"	"  73497.0345"	" 146861.3385"	" 160816.1966"	" 153876.1736"	" 158307.1495"
""	""	""	" 310.0904"	""	" 1"	"479.38800"	""	""	""	""	""	""	""	""	""	""	""	""	"  31791.2256"	"  34861.1576"	"  35506.6334"	"  33597.0228"	"  58188.8669"	"  54588.3348"	"  59853.4938"	"  55691.0415"	"  27508.3482"	"  30101.3341"	"  28761.7732"	"  28563.9084"	"  46924.3232"	"  45336.6644"	"  47538.3240"	"  45556.8549"
""	""	""	" 310.0626"	""	" 1"	"207.99690"	""	""	""	""	""	""	""	""	""	""	""	""	"  33404.2226"	"  32770.6628"	"  31270.9417"	"  32475.5424"	"  33935.3732"	"  32185.8915"	"  34757.2228"	"  35337.8715"	"  20937.4313"	"  20503.3181"	"  20912.0500"	"  20165.1506"	"  20035.1294"	"  20964.0214"	"  21519.8606"	"  19234.8581"
""	""	""	" 310.1483"	""	""	"242.50170"	""	""	""	""	""	""	""	""	""	""	""	""	"   3206.9094"	"   2408.3815"	"   4365.0805"	"   3722.9521"	"   8655.9943"	"   8104.5622"	"   7992.4102"	"   7697.8429"	"   5084.4536"	"   6002.7001"	"   4973.1240"	"   4944.9600"	"   9577.8919"	"  10730.3838"	"  11064.4971"	"  11182.1437"
""	""	""	" 310.1430"	""	" 2"	"428.89500"	""	""	""	""	""	""	""	""	""	""	""	""	"   9974.9387"	"   7885.4569"	"   8856.2973"	"   9635.6945"	"  11066.7548"	"  10633.1964"	"  11349.5168"	"  10237.7264"	"  11126.9205"	"  11928.4422"	"  10813.3008"	"  10379.8964"	"  12926.3719"	"  14442.9502"	"  13618.4772"	"  12922.6855"
""	""	""	" 310.0637"	""	" 1"	"166.24320"	""	""	""	""	""	""	""	""	""	""	""	""	"  12292.2095"	"  10284.7432"	"  11932.1209"	"  17752.3761"	"   5369.4031"	"  15693.3006"	"  11791.9074"	"  10714.1290"	"  13210.1693"	"  11079.8736"	"  11951.7927"	"  13294.1255"	"  13654.7800"	"  15563.9850"	"   9427.1430"	"  14926.4914"
""	""	""	" 310.0910"	""	""	"381.69150"	""	""	""	""	""	""	""	""	""	""	""	""	"   2202.3932"	"   2184.7965"	"   2199.1938"	"   2088.6800"	"    484.8480"	"   1873.7575"	"   2238.3384"	"   1790.3004"	"   2233.9620"	"   2690.0561"	"   2908.2190"	"   2062.2264"	"   2550.4063"	"   1661.8278"	"   2044.9133"	"   2136.3127"
""	""	""	" 310.1429"	""	""	"520.02420"	""	""	""	""	""	""	""	""	""	""	""	""	"   3901.0278"	"   3332.6129"	"   3280.2732"	"   3398.1586"	"   4153.6038"	"   4747.4700"	"   5688.2142"	"   4306.2205"	"   7536.9104"	"  11196.9160"	"   9070.2002"	"   6508.8211"	"  12528.1101"	"  13731.6728"	"  13201.2360"	"  14325.0483"
""	""	""	" 310.1632"	""	""	"280.96200"	""	""	""	""	""	""	""	""	""	""	""	""	"   1807.0689"	"   1778.7388"	"   1704.2742"	"   1612.0223"	"   5417.0912"	"   3305.1297"	"   4766.3595"	"   3699.1032"	"   2690.0703"	"   3477.7199"	"   3119.6520"	"   3015.9330"	"   2434.2258"	"   3371.0993"	"   2692.0533"	"   2466.1201"
""	""	""	" 310.0750"	""	" 2"	"404.55540"	""	""	""	""	""	""	""	""	""	""	""	""	"   1294.5819"	"   1914.8380"	"   2356.7645"	"   2620.0850"	"   1785.3429"	"   2552.5576"	"   2429.9361"	"   2467.5470"	"   1876.5883"	"   2600.4607"	"   1782.1124"	"   2139.7020"	"   1735.9462"	"   1442.0532"	"   1569.1551"	"   2442.7027"
""	""	""	" 310.1186"	""	" 1"	"265.10910"	""	""	""	""	""	""	""	""	""	""	""	""	"   3351.6191"	"   3919.7575"	"   2194.9035"	"   4018.3689"	"      0.0000"	"      0.0000"	"    152.2684"	"      0.0000"	"   4569.7048"	"   4189.8379"	"   4377.7037"	"   4209.9509"	"    145.1741"	"      0.0000"	"      0.0000"	"      0.0000"
""	""	""	" 310.2370"	""	""	"661.19100"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"   6848.8401"	"   6318.2859"	"   6292.8472"	"   5614.3415"	"    145.8344"	"    149.5170"	"      0.0000"	"      0.0000"	"   1639.1308"	"   1503.2167"	"   2277.6000"	"   1350.7971"
""	""	""	" 310.1936"	""	" 1"	"378.28800"	""	""	""	""	""	""	""	""	""	""	""	""	"   2401.2531"	"   2282.4846"	"   1776.0423"	"   1979.6244"	"   4053.3593"	"   2543.0541"	"   2919.3754"	"   2761.1190"	"  20479.5356"	"  20647.1216"	"  20609.3113"	"  18550.9440"	"  20350.1392"	"  22441.4613"	"  19418.0071"	"  22927.8887"
""	""	""	" 310.6454"	""	""	"586.07640"	""	""	""	""	""	""	""	""	""	""	""	""	"  14587.9147"	"  14933.6402"	"  13269.3616"	"  15261.1476"	"  30259.7609"	"  22322.7672"	"  29418.5492"	"  22413.9310"	"  28123.6387"	"  39358.4595"	"  33034.9300"	"  28525.0174"	"  60608.7004"	"  63567.0118"	"  57516.0096"	"  63321.6476"
""	""	""	" 310.5923"	""	" 1"	"479.32800"	""	""	""	""	""	""	""	""	""	""	""	""	"  10375.5909"	"   9809.9969"	"  10696.3829"	"   9449.2337"	"  17945.7981"	"  17025.1463"	"  18394.6688"	"  16041.3510"	"   7370.9238"	"   7444.2693"	"   8131.8303"	"   8737.5708"	"  14978.3045"	"  13914.5776"	"  14144.1107"	"  13586.8208"
""	""	""	" 310.6448"	""	" 2"	"428.93340"	""	""	""	""	""	""	""	""	""	""	""	""	"   2741.5632"	"   2371.3781"	"   3378.6771"	"   3183.8117"	"   3817.4174"	"   3059.3737"	"   3544.7477"	"   3701.9899"	"   3895.4478"	"   3479.2649"	"   2606.7536"	"   3032.1506"	"   3667.4152"	"   4583.1744"	"   4452.1529"	"   5323.9836"
""	""	""	" 311.1419"	""	" 1"	" 73.23600"	""	""	""	""	""	""	""	""	""	""	""	""	"  20633.2862"	"  21136.1116"	"  20895.1548"	"  22298.6466"	"  50691.9689"	"  54308.4341"	"  56193.7202"	"  57462.7380"	"  17690.1510"	"  18979.5832"	"  17858.7987"	"  22185.3148"	"  27405.8247"	"  30974.2289"	"  31787.1816"	"  29249.9633"
""	""	""	" 311.1288"	""	" 1"	"414.05760"	""	""	""	""	""	""	""	""	""	""	""	""	"  16394.2406"	"  15903.9918"	"  15313.9592"	"  14504.8926"	"  10420.9399"	"   6911.8968"	"   8505.0333"	"   7909.7133"	"  14468.5375"	"  14122.4555"	"  13641.9307"	"  12943.2491"	"   7238.3863"	"   7082.2953"	"   7544.2320"	"   8068.2167"
""	""	""	" 311.1446"	""	""	"585.96330"	""	""	""	""	""	""	""	""	""	""	""	""	"   4187.9003"	"   4192.6317"	"   3942.1906"	"   3549.6420"	"   7673.3370"	"   7490.8365"	"   7092.7948"	"   6573.0068"	"   7677.5941"	"  10293.7740"	"   8560.4233"	"   7888.7933"	"  14648.1166"	"  16411.7092"	"  15414.6777"	"  15606.6958"
""	""	""	" 311.1017"	""	" 1"	"479.49600"	""	""	""	""	""	""	""	""	""	""	""	""	"   4146.3658"	"   5375.8770"	"   4941.5296"	"   5122.8548"	"   9200.1674"	"   8286.1612"	"   9114.0452"	"   8971.0612"	"   4905.4495"	"   3527.5680"	"   5652.0086"	"   4655.2583"	"   7692.0141"	"   8448.3367"	"   8588.2395"	"   7450.3832"
""	""	""	" 311.1363"	""	""	"504.66720"	""	""	""	""	""	""	""	""	""	""	""	""	"   2573.0507"	"   3394.6072"	"   3499.0659"	"   2002.4537"	"   9020.7822"	"   6972.6060"	"   9103.1706"	"   8289.3730"	"   3836.9244"	"   2526.2985"	"   1965.2345"	"   2300.6185"	"   1645.2139"	"   2140.3530"	"   2281.0904"	"   2151.5711"
""	""	""	" 311.0846"	""	""	"324.79350"	""	""	""	""	""	""	""	""	""	""	""	""	"   2811.6221"	"   2807.8171"	"   3898.4026"	"   3348.4656"	"   2251.0400"	"   4827.6184"	"   3705.3703"	"   4057.7664"	"   2555.5694"	"   2499.7283"	"   3483.0548"	"   2177.4522"	"   2049.5861"	"   2069.1237"	"   2892.5359"	"   2860.0902"
""	""	""	" 311.1262"	""	""	"363.92280"	""	""	""	""	""	""	""	""	""	""	""	""	"   6848.8609"	"   5365.8976"	"   7076.4143"	"   5812.4944"	"   4308.0258"	"   6031.0164"	"   5510.5729"	"   3150.9881"	"   6016.3603"	"   6814.6883"	"   6555.7866"	"   6522.5524"	"   3638.3100"	"   2463.6255"	"   3959.0840"	"   3897.9219"
""	""	""	" 311.0807"	""	""	"394.60950"	""	""	""	""	""	""	""	""	""	""	""	""	"   2330.3996"	"   2716.8807"	"   3027.8320"	"   1502.2917"	"   2714.1864"	"   2904.5384"	"   2547.1770"	"   5185.3728"	"  13612.3011"	"  12289.9208"	"  15128.0543"	"  12708.2772"	"  14132.8118"	"  13696.6935"	"  14430.0742"	"  14712.5334"
""	""	""	" 311.1284"	""	""	"529.28640"	""	""	""	""	""	""	""	""	""	""	""	""	"   1646.0920"	"   1476.6565"	"   1397.3229"	"   1234.3422"	"   1948.6758"	"   2280.2678"	"   2349.5406"	"   1133.3310"	"   2751.5139"	"   2601.5225"	"   2435.1077"	"   1986.8150"	"   1571.9754"	"   2211.0834"	"   2536.4805"	"   1899.0825"
""	""	""	" 311.1284"	""	" 1"	" 91.65780"	""	""	""	""	""	""	""	""	""	""	""	""	"   7817.0330"	"   8060.8710"	"   7765.8422"	"   7265.7218"	"  26256.5912"	"  25129.5865"	"  26422.4370"	"  25935.2676"	"   8611.5402"	"   8875.1692"	"   9805.1230"	"   3219.8800"	"  36339.6148"	"  37800.6806"	"  35661.4943"	"  38883.2279"
""	""	""	" 311.2209"	""	""	"718.32300"	""	""	""	""	""	""	""	""	""	""	""	""	"   2480.0035"	"   2088.2492"	"   2192.7629"	"   2013.8614"	"   7671.2867"	"   7001.0924"	"   7261.3698"	"   6891.7603"	"   1352.2520"	"   1341.0144"	"   1920.0968"	"   2245.2300"	"   3017.4980"	"   2905.9104"	"   3005.3976"	"   2731.0985"
""	""	""	" 311.2199"	""	""	"943.43100"	""	""	""	""	""	""	""	""	""	""	""	""	"    452.5925"	"    788.0830"	"    752.1840"	"    537.7270"	"   6494.6057"	"   5536.0331"	"   7077.0874"	"   5092.9989"	"    974.6040"	"   1495.3353"	"   1667.4760"	"    752.1840"	"   1256.4072"	"   1281.3338"	"   1204.6700"	"   1453.7754"
""	""	""	" 311.2033"	""	" 2"	"321.15060"	""	""	""	""	""	""	""	""	""	""	""	""	"  11096.7103"	"  10728.7125"	"  11217.2997"	"  11216.6485"	"  17684.3576"	"  16780.6507"	"  17893.9675"	"  18067.5896"	"   9411.8257"	"   9580.9854"	"   9331.2012"	"   8786.5441"	"  31818.8925"	"  35228.6620"	"  31658.2388"	"  36401.3362"
""	""	""	" 311.4488"	""	""	" 20.94999"	""	""	""	""	""	""	""	""	""	""	""	""	"   3081.7790"	"   2749.0122"	"   4333.9034"	"   3665.9300"	"   3383.0843"	"   3400.7237"	"   2926.6288"	"   3465.9712"	"   3230.3399"	"   3818.3070"	"   3162.3791"	"   2480.2233"	"   3989.4773"	"   3997.8845"	"   3616.1725"	"   3679.1428"
""	""	""	" 311.6038"	""	" 1"	"479.38800"	""	""	""	""	""	""	""	""	""	""	""	""	"   1314.5123"	"   1233.4856"	"    841.4133"	"   1678.6242"	"   2493.8799"	"   2885.3352"	"   2514.4882"	"   2307.5881"	"    302.8281"	"    963.6728"	"    521.1070"	"    372.8376"	"   2283.8408"	"   2178.0585"	"   2175.8455"	"   1653.6785"
""	""	""	" 311.7051"	""	" 2"	"320.99910"	""	""	""	""	""	""	""	""	""	""	""	""	"   3634.5935"	"   3434.8663"	"   3599.9142"	"   3700.0962"	"   6530.4499"	"   5610.0626"	"   6489.7377"	"   6086.4700"	"   2567.1533"	"   2953.2754"	"   2953.2754"	"   2700.6865"	"  10166.9237"	"  13663.2169"	"  11678.9802"	"  12358.5693"
""	""	""	" 311.7017"	""	" 2"	"189.10140"	""	""	""	""	""	""	""	""	""	""	""	""	"   9950.0824"	"   9269.2677"	"   9681.6422"	"   8746.2279"	"   9046.5236"	"   4093.9538"	"   9312.0123"	"   5349.9181"	"  10559.2433"	"  13293.8797"	"  10420.2919"	"   9977.3636"	"  19705.8845"	"  20901.8427"	"  21137.1240"	"  21182.1043"
""	""	""	" 312.1073"	""	""	"770.72100"	""	""	""	""	""	""	""	""	""	""	""	""	"   3648.6618"	"   4434.7050"	"   3484.2325"	"   2347.4240"	"   3207.5180"	"   4106.8241"	"   3591.8589"	"   3132.7108"	"   2226.3735"	"   4123.3795"	"   3746.3438"	"   3132.7714"	"   3540.0500"	"   3914.6580"	"   3097.0898"	"   4193.5477"
""	""	""	" 312.1261"	""	""	"383.16990"	""	""	""	""	""	""	""	""	""	""	""	""	"   3267.5011"	"   3117.5297"	"   3201.5049"	"   3135.1999"	"  12069.9519"	"  11502.9106"	"  11770.1496"	"  10430.9885"	"   5631.9696"	"   6268.3266"	"   6085.5406"	"   5459.4016"	"  15852.6007"	"  20047.2986"	"  16120.8699"	"  18372.6914"
""	""	""	" 312.1010"	""	" 1"	"479.40750"	""	""	""	""	""	""	""	""	""	""	""	""	"   5288.6967"	"   5461.5488"	"   5395.0306"	"   4882.2784"	"   8816.1715"	"   7618.3557"	"   8953.1544"	"   7387.6215"	"   3635.2162"	"   2823.8734"	"   4347.3967"	"   4039.5422"	"   6258.3633"	"   6466.8721"	"   5599.6239"	"   6343.9740"
""	""	""	" 312.1080"	""	""	"290.47200"	""	""	""	""	""	""	""	""	""	""	""	""	"   3638.1765"	"   2454.8629"	"   3909.5282"	"   3259.0073"	"   7244.5697"	"   6787.2785"	"   7406.0532"	"   7033.8141"	"   5684.9581"	"   6342.8654"	"   4965.2015"	"   5656.2226"	"  13256.3698"	"  14542.3533"	"  13269.5716"	"  14871.0937"
""	""	""	" 312.0803"	""	""	"196.88880"	""	""	""	""	""	""	""	""	""	""	""	""	"   3003.7087"	"   3547.0750"	"   4379.4871"	"   4901.4961"	"   3705.7503"	"   4603.8255"	"   4122.8927"	"   4435.8542"	"   2216.5982"	"   3845.0230"	"   2785.2489"	"   2694.8571"	"   3050.0957"	"   4341.2163"	"   4349.8505"	"   3282.1279"
""	""	""	" 312.1075"	""	""	"252.73380"	""	""	""	""	""	""	""	""	""	""	""	""	"   1933.4691"	"   1831.6857"	"   1299.8550"	"   1342.1299"	"   1841.1585"	"   3610.9400"	"   4028.6206"	"   3205.9992"	"   2047.3097"	"   2742.0222"	"   2570.4127"	"   1870.8196"	"   4482.6535"	"   3935.6582"	"   4806.6155"	"   3453.5922"
""	""	""	" 312.1457"	""	" 1"	" 73.23510"	""	""	""	""	""	""	""	""	""	""	""	""	"   3227.8738"	"   2508.1847"	"   3600.0552"	"   3524.9488"	"   9460.7537"	"  10300.1359"	"  12419.8368"	"  11728.6229"	"   2345.3586"	"   1994.4844"	"   2923.6720"	"   2276.0944"	"   3381.3663"	"   5123.4016"	"   5031.0532"	"   5330.1477"
""	""	""	" 312.1296"	""	" 1"	"414.07950"	""	""	""	""	""	""	""	""	""	""	""	""	"   3210.0245"	"   3332.2438"	"   3198.2402"	"   2885.0170"	"    157.5543"	"   1442.7285"	"   1569.5658"	"   1010.4732"	"   1842.3803"	"   2766.9264"	"   1473.9631"	"   2837.9728"	"    443.4459"	"   1173.6213"	"    667.2493"	"   1270.8709"
""	""	""	" 312.1301"	""	""	" 38.53500"	""	""	""	""	""	""	""	""	""	""	""	""	"   3300.3630"	"   2865.1740"	"   3203.1660"	"   3213.8041"	"   3112.3837"	"   3495.7381"	"   3116.5985"	"   3554.4997"	"   3672.4087"	"   4216.2710"	"   2963.7340"	"   3025.5716"	"   3642.3967"	"   3768.4889"	"   3228.0840"	"   3483.2107"
""	""	""	" 312.1801"	""	""	"535.28640"	""	""	""	""	""	""	""	""	""	""	""	""	"      0.0000"	"    308.9161"	"      0.0000"	"    137.0338"	"   9840.6516"	"   8868.9274"	"   9581.4103"	"   8490.5606"	"    768.8793"	"    448.1857"	"    802.3378"	"    160.2216"	"   2144.3076"	"   3025.0253"	"   1875.5329"	"   2487.6068"
""	""	""	" 312.2023"	""	" 2"	"189.59880"	""	""	""	""	""	""	""	""	""	""	""	""	"   3867.4744"	"   2636.9177"	"   3489.6198"	"   2501.9605"	"   2724.9810"	"    891.7858"	"   2233.1571"	"   1750.1955"	"   3080.5221"	"   3426.7121"	"   3861.5264"	"   2983.7672"	"   6319.7195"	"   7692.2265"	"   7372.2152"	"   6952.9422"
""	""	""	" 313.1620"	""	""	"949.83000"	""	""	""	""	""	""	""	""	""	""	""	""	"  12297.6437"	"  10320.3772"	"   9440.7862"	"   9755.0460"	"   8957.0167"	"   5635.9880"	"   8213.1918"	"   5961.8483"	"   7330.5639"	"   6291.4268"	"   5153.9183"	"   3451.6850"	"   3774.9942"	"   4048.3314"	"   4396.7451"	"   3584.4857"
""	""	""	" 313.1302"	""	" 2"	"662.58900"	""	""	""	""	""	""	""	""	""	""	""	""	"  15021.4761"	"  15808.6659"	"  14252.5225"	"  13863.4866"	"  15706.8116"	"  13901.6400"	"  15932.6244"	"  13274.7692"	"  13689.3045"	"  10444.3040"	"  14246.3914"	"  11881.6400"	"  12904.1552"	"  11127.5670"	"  11366.2337"	"  12701.1986"
""	""	""	" 313.1247"	""	""	"428.22180"	""	""	""	""	""	""	""	""	""	""	""	""	"   2419.4709"	"   2249.1650"	"   2581.8075"	"   1974.6566"	"   2150.9873"	"   3004.8383"	"   2769.7002"	"   3205.1185"	"   5008.1810"	"   4679.6194"	"   4317.0434"	"   4234.2272"	"   5735.4238"	"   5349.8236"	"   5558.5970"	"   6004.1603"
""	""	""	" 313.0913"	""	""	"385.75680"	""	""	""	""	""	""	""	""	""	""	""	""	"   1023.2640"	"   3194.0674"	"   1760.6394"	"   2830.8895"	"   1731.4767"	"   4299.3407"	"   5662.6184"	"   4742.1190"	"   3441.9381"	"   3536.3235"	"   3694.9920"	"   3225.7440"	"   4542.8585"	"   3887.2973"	"   3454.0738"	"   4900.2198"
""	""	""	" 313.0601"	""	""	"204.83280"	""	""	""	""	""	""	""	""	""	""	""	""	"   9978.5755"	"   8638.1783"	"   9734.0049"	"  10106.8224"	"  15017.1681"	"  12491.9103"	"  14846.5464"	"  13605.0959"	"   6329.1190"	"   5111.7169"	"   3750.7189"	"   5325.6290"	"   5464.4472"	"   8156.2884"	"   9316.6594"	"   8468.8585"
""	""	""	" 313.0969"	""	""	"406.81050"	""	""	""	""	""	""	""	""	""	""	""	""	"   1881.7372"	"   2343.0840"	"   1489.5400"	"   2460.4521"	"   2651.6264"	"   2370.1333"	"   3449.3572"	"   3541.2502"	"   3113.2929"	"   2579.6905"	"   2837.0349"	"   1472.0279"	"   3008.6549"	"   2462.2334"	"   2306.2594"	"   3139.9864"
""	""	""	" 313.1358"	""	" 1"	" 72.91650"	""	""	""	""	""	""	""	""	""	""	""	""	"   1776.3359"	"   1366.4098"	"   1584.0720"	"   1405.0123"	"   7358.9131"	"   7420.3776"	"   6922.8040"	"   7439.6400"	"   2295.1557"	"   1801.7730"	"   1888.6619"	"   1814.9585"	"   4326.5328"	"   3560.1290"	"   3664.8192"	"   3575.0649"
""	""	""	" 313.1773"	""	" 1"	"839.00100"	""	""	""	""	""	""	""	""	""	""	""	""	"  75250.9879"	"  70539.3920"	"  66450.6000"	"  62977.1259"	"  47982.9252"	"  47840.6531"	"  42784.6100"	"  46161.1888"	"  50256.9592"	"  52334.1257"	"  48121.9840"	"  45848.2783"	"  30688.2056"	"  30105.0649"	"  29418.9433"	"  28401.5367"
""	""	""	" 313.1775"	""	""	"941.37600"	""	""	""	""	""	""	""	""	""	""	""	""	"  10271.5485"	"   8967.1737"	"   8199.1650"	"   8335.2395"	"   5607.8151"	"   5438.8954"	"   4146.4480"	"   5730.0193"	"   4921.3933"	"   6044.5743"	"   5315.6354"	"   4815.8514"	"   2003.3446"	"   2307.0502"	"   1843.9233"	"   2367.0951"
""	""	""	" 313.1773"	""	" 1"	"801.33300"	""	""	""	""	""	""	""	""	""	""	""	""	" 144287.5068"	" 138533.4811"	" 135791.1031"	" 125785.1520"	"  86772.8152"	"  89932.2919"	"  81170.1077"	"  85334.0056"	"  98506.5749"	"  99960.3735"	"  99738.8625"	"  91781.2986"	"  56881.4909"	"  57321.2957"	"  56258.6276"	"  57228.9969"
""	""	""	" 313.1277"	""	" 1"	"464.57580"	""	""	""	""	""	""	""	""	""	""	""	""	"  33857.0011"	"  32868.5417"	"  31887.2136"	"  32521.6882"	"  29776.4452"	"  26434.4037"	"  30166.6119"	"  28588.4219"	"  25965.4203"	"  27758.0537"	"  25418.1479"	"  27284.4543"	"  31241.6084"	"  30981.8952"	"  30328.7932"	"  30071.0001"
""	""	""	" 313.1757"	""	""	"699.42900"	""	""	""	""	""	""	""	""	""	""	""	""	"  18127.7684"	"  14353.4829"	"  14074.8720"	"  14950.6917"	"   9893.1574"	"   9329.4055"	"   8301.4835"	"   8674.7100"	"  10950.4200"	"  11804.4345"	"  11338.5706"	"  10390.2067"	"   6032.2028"	"   6761.2767"	"   6823.8967"	"   6683.1224"
""	""	""	" 313.1761"	""	""	"674.50800"	""	""	""	""	""	""	""	""	""	""	""	""	"  46903.9320"	"  44744.0100"	"  40331.0645"	"  36704.3813"	"  23404.9838"	"  24490.0762"	"  22222.6933"	"  22172.1477"	"  28368.0104"	"  28072.9500"	"  27878.8175"	"  25238.5533"	"  14025.8700"	"  15448.6964"	"  14642.3130"	"  16389.8448"
""	""	""	" 313.6335"	""	" 2"	"662.72100"	""	""	""	""	""	""	""	""	""	""	""	""	"   3346.9582"	"   3416.3287"	"   2978.9517"	"   2962.2074"	"   2818.0228"	"   3103.2752"	"   2793.3273"	"   2858.2962"	"   2226.9570"	"   2775.5688"	"   2731.7723"	"   2036.7033"	"   1813.3500"	"   2016.1477"	"   2451.1154"	"   2176.7709"
""	""	""	" 313.6192"	""	""	"297.89100"	""	""	""	""	""	""	""	""	""	""	""	""	"   1953.1500"	"   1343.3760"	"   1926.5467"	"   1981.5014"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"	"   4297.6238"	"   4770.2340"	"   3711.0362"	"   4291.2757"	"      0.0000"	"      0.0000"	"      0.0000"	"      0.0000"
""	""	""	" 314.0360"	""	""	" 42.85101"	""	""	""	""	""	""	""	""	""	""	""	""	"  19370.9450"	"  17994.8860"	"  17838.0090"	"  16419.6554"	"   8871.7909"	"   9143.0181"	"   8178.1290"	"   9349.2758"	"  23157.3026"	"  23067.9588"	"  23211.4389"	"  22372.7199"	"  11675.1439"	"  10848.3602"	"  11381.0984"	"  10542.7544"
""	""	""	" 313.9469"	""	""	" 20.75700"	""	""	""	""	""	""	""	""	""	""	""	""	"   1547.8373"	"   2713.5602"	"   1730.1300"	"   2352.0715"	"   2159.5445"	"   2465.5956"	"   1869.3362"	"   1767.4214"	"   1458.9580"	"   2482.2433"	"   2028.2453"	"   1760.9115"	"   1624.0961"	"   1791.6341"	"   1515.2645"	"   2136.8943"
""	""	""	" 314.1537"	""	""	"212.71620"	""	""	""	""	""	""	""	""	""	""	""	""	"   3851.8278"	"   4072.6786"	"   3868.4848"	"   4673.8690"	"   5203.5600"	"   4343.1485"	"   4789.7892"	"   5356.8642"	"   5826.0371"	"   3376.0381"	"   6740.0513"	"   4781.9077"	"   7567.8960"	"   5798.0129"	"   6963.3165"	"   7465.0655"
""	""	""	" 314.1307"	""	" 1"	"464.53590"	""	""	""	""	""	""	""	""	""	""	""	""	"   4669.8306"	"   4646.1641"	"   6062.0147"	"   5065.3074"	"   3993.1008"	"   4189.3243"	"   4892.6732"	"   5063.1505"	"   4312.4009"	"   4062.8661"	"   4190.2021"	"   3755.0992"	"   4867.4202"	"   5553.1999"	"   4207.8776"	"   4679.2016"
